ReportLobbyistId,EntityId,FilingPeriodLobbyistId,StatusId,DateAdded,DateClosed,LastDateAmended,PDFFile,MealBeverageExpenses,OtherEntertainmentExpenses,GiftExpenses,OtherExpenses,SpecialEventExpenses,Expenditures,PoliticalContributions
4703,6838,19,3,03-Oct-16,05-Oct-16,,0_4703_2016_10_5_74148.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,250.00"
4704,4254,19,3,03-Oct-16,03-Oct-16,,0_4704_2016_10_3_82644.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4705,4392,19,3,03-Oct-16,03-Oct-16,,0_4705_2016_10_3_82850.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4706,3283,19,3,03-Oct-16,03-Oct-16,,0_4706_2016_10_3_85618.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4707,6875,19,3,03-Oct-16,03-Oct-16,,0_4707_2016_10_3_91048.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4708,5974,19,3,03-Oct-16,03-Oct-16,,0_4708_2016_10_3_91515.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4709,7330,19,5,03-Oct-16,03-Oct-16,03-Oct-16,0_4709_2016_10_3_92358.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4710,7370,19,3,03-Oct-16,03-Oct-16,,0_4710_2016_10_3_92613.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4711,3761,19,3,03-Oct-16,04-Oct-16,,0_4711_2016_10_4_92433.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$400.00
4712,3350,19,1,03-Oct-16,,,,,,,,,,
4713,6263,19,3,03-Oct-16,03-Oct-16,,0_4713_2016_10_3_94724.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4714,3974,19,3,03-Oct-16,05-Oct-16,,0_4714_2016_10_5_142553.pdf,$250.88,$0.00,$0.00,$0.00,$0.00,$250.88,$0.00
4715,5718,19,3,03-Oct-16,03-Oct-16,,0_4715_2016_10_3_10025.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4716,3300,19,3,03-Oct-16,03-Oct-16,,0_4716_2016_10_3_163833.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,000.00"
4717,5779,19,3,03-Oct-16,03-Oct-16,,0_4717_2016_10_3_02747.pdf,$0.00,$0.00,$0.00,$0.00,$200.00,$200.00,$200.00
4718,4399,19,3,03-Oct-16,03-Oct-16,,0_4718_2016_10_3_10123.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$400.00
4719,4017,19,3,03-Oct-16,04-Oct-16,,0_4719_2016_10_4_174345.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,955.00"
4720,4152,19,3,03-Oct-16,03-Oct-16,,0_4720_2016_10_3_11534.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$950.00
4721,3380,19,3,03-Oct-16,05-Oct-16,,0_4721_2016_10_5_164117.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,100.00"
4722,3366,19,5,03-Oct-16,03-Oct-16,03-Oct-16,0_4722_2016_10_3_02638.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4723,7309,19,3,03-Oct-16,03-Oct-16,,0_4723_2016_10_3_04252.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4724,4089,19,3,03-Oct-16,03-Oct-16,,0_4724_2016_10_3_05855.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4725,4089,20,3,03-Oct-16,03-Oct-16,,0_4725_2016_10_3_05918.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4726,6812,19,5,03-Oct-16,03-Oct-16,03-Oct-16,0_4726_2016_10_3_13910.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4727,3177,19,3,03-Oct-16,03-Oct-16,,0_4727_2016_10_3_13249.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4728,7156,19,3,03-Oct-16,03-Oct-16,,0_4728_2016_10_3_14114.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$600.00
4729,3640,19,3,03-Oct-16,05-Oct-16,,0_4729_2016_10_5_133257.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$800.00
4730,6106,19,3,03-Oct-16,03-Oct-16,,0_4730_2016_10_3_2145.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4731,6087,19,3,03-Oct-16,03-Oct-16,,0_4731_2016_10_3_15243.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,350.00"
4732,4136,19,1,03-Oct-16,,,,,,,,,,
4733,3700,19,5,03-Oct-16,03-Oct-16,14-Jan-17,0_4733_2017_1_14_161411.pdf,$737.73,$0.00,$0.00,$0.00,$569.21,"$1,306.94","$2,175.00"
4734,6977,19,3,03-Oct-16,03-Oct-16,,0_4734_2016_10_3_2112.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4735,7044,19,3,03-Oct-16,04-Oct-16,,0_4735_2016_10_4_144649.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4736,4125,19,3,03-Oct-16,03-Oct-16,,0_4736_2016_10_3_14421.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,025.00"
4737,6121,19,3,03-Oct-16,03-Oct-16,,0_4737_2016_10_3_144758.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4738,4495,19,5,03-Oct-16,03-Oct-16,15-Dec-16,0_4738_2016_12_15_154929.pdf,$6.33,$0.00,$0.00,$0.00,$0.00,$6.33,"$13,500.00"
4739,6134,19,5,03-Oct-16,05-Oct-16,07-Oct-16,0_4739_2016_10_7_121334.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,900.00"
4740,3913,19,3,03-Oct-16,13-Dec-16,,0_4740_2016_12_13_123047.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4741,3151,19,5,03-Oct-16,05-Oct-16,13-Oct-16,0_4741_2016_10_13_105449.pdf,$20.91,$0.00,$0.00,$0.00,$0.00,$20.91,$0.00
4742,7788,19,3,03-Oct-16,05-Oct-16,,0_4742_2016_10_5_123822.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4743,4377,19,3,03-Oct-16,05-Oct-16,,0_4743_2016_10_5_123645.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4744,3383,19,3,03-Oct-16,04-Oct-16,,0_4744_2016_10_4_11251.pdf,$573.74,$0.00,$0.00,$0.00,$0.00,$573.74,$0.00
4745,3974,20,3,03-Oct-16,03-Oct-16,,0_4745_2016_10_3_15490.pdf,$0.00,$0.00,$0.00,$0.00,"$2,282.95","$2,282.95",$0.00
4746,3413,19,3,03-Oct-16,23-Jan-17,,0_4746_2017_1_23_132828.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4747,4570,19,3,03-Oct-16,03-Oct-16,,0_4747_2016_10_3_161352.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4748,3725,19,3,03-Oct-16,03-Oct-16,,0_4748_2016_10_3_16218.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4749,3613,19,3,04-Oct-16,05-Oct-16,,0_4749_2016_10_5_9270.pdf,$109.03,$0.00,$0.00,$0.00,$0.00,$109.03,$0.00
4750,7140,19,3,04-Oct-16,04-Oct-16,,0_4750_2016_10_4_8916.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4751,7361,19,3,04-Oct-16,04-Oct-16,,0_4751_2016_10_4_125913.pdf,"$4,016.99",$0.00,$0.00,$0.00,$0.00,"$4,016.99",$0.00
4752,5050,19,3,04-Oct-16,04-Oct-16,,0_4752_2016_10_4_84527.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4753,4526,19,3,04-Oct-16,04-Oct-16,,0_4753_2016_10_4_85149.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4754,5959,19,3,04-Oct-16,04-Oct-16,,0_4754_2016_10_4_85333.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4755,7464,19,3,04-Oct-16,04-Oct-16,,0_4755_2016_10_4_85143.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4756,4461,19,3,04-Oct-16,04-Oct-16,,0_4756_2016_10_4_9194.pdf,$211.30,$0.00,$0.00,$0.00,$0.00,$211.30,$0.00
4757,4435,19,3,04-Oct-16,04-Oct-16,,0_4757_2016_10_4_9345.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00
4758,3763,19,3,04-Oct-16,04-Oct-16,,0_4758_2016_10_4_93749.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4759,4385,19,3,04-Oct-16,05-Oct-16,,0_4759_2016_10_5_132657.pdf,$758.78,$0.00,$0.00,$0.00,$0.00,$758.78,$0.00
4760,4123,19,3,04-Oct-16,05-Oct-16,,0_4760_2016_10_5_1531.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
4761,4218,19,3,04-Oct-16,04-Oct-16,,0_4761_2016_10_4_95835.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4762,4322,19,3,04-Oct-16,04-Oct-16,,0_4762_2016_10_4_95654.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4763,5738,19,3,04-Oct-16,05-Oct-16,,0_4763_2016_10_5_132552.pdf,"$2,233.84",$0.00,$0.00,$0.00,$0.00,"$2,233.84",$0.00
4764,7385,19,3,04-Oct-16,04-Oct-16,,0_4764_2016_10_4_101629.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4765,3148,19,3,04-Oct-16,04-Oct-16,,0_4765_2016_10_4_101517.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$25.00
4766,3292,19,3,04-Oct-16,04-Oct-16,,0_4766_2016_10_4_10921.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4767,4956,19,3,04-Oct-16,04-Oct-16,,0_4767_2016_10_4_10201.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,975.00"
4768,4300,19,3,04-Oct-16,04-Oct-16,,0_4768_2016_10_4_101051.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4769,4169,19,3,04-Oct-16,04-Oct-16,,0_4769_2016_10_4_101234.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4770,3612,19,3,04-Oct-16,04-Oct-16,,0_4770_2016_10_4_101338.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4771,4778,19,3,04-Oct-16,04-Oct-16,,0_4771_2016_10_4_102427.pdf,$0.00,$0.00,$0.00,"$9,819.00",$0.00,"$9,819.00",$0.00
4772,4302,19,3,04-Oct-16,04-Oct-16,,0_4772_2016_10_4_104027.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,850.00"
4773,3132,19,3,04-Oct-16,04-Oct-16,,0_4773_2016_10_4_104440.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4774,7362,19,3,04-Oct-16,04-Oct-16,,0_4774_2016_10_4_152051.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,500.00"
4775,5027,19,5,04-Oct-16,04-Oct-16,04-Oct-16,0_4775_2016_10_4_154824.pdf,$245.19,$255.00,$0.00,$0.00,$0.00,$500.19,$100.00
4776,4462,19,3,04-Oct-16,04-Oct-16,,0_4776_2016_10_4_113240.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,800.00"
4777,3728,19,3,04-Oct-16,04-Oct-16,,0_4777_2016_10_4_155947.pdf,$0.00,$0.00,$0.00,$0.00,$425.00,$425.00,$0.00
4778,4158,19,5,04-Oct-16,04-Oct-16,04-Oct-16,0_4778_2016_10_4_131951.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4779,3333,19,5,04-Oct-16,04-Oct-16,20-Oct-16,0_4779_2016_10_20_13469.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,200.00"
4780,4932,19,5,04-Oct-16,04-Oct-16,04-Oct-16,0_4780_2016_10_4_113725.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4781,3242,19,3,04-Oct-16,04-Oct-16,,0_4781_2016_10_4_113428.pdf,$250.00,$0.00,$0.00,$0.00,$0.00,$250.00,$0.00
4782,6980,19,3,04-Oct-16,04-Oct-16,,0_4782_2016_10_4_143134.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4783,4936,19,3,04-Oct-16,04-Oct-16,,0_4783_2016_10_4_113925.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4784,3861,19,3,04-Oct-16,04-Oct-16,,0_4784_2016_10_4_114451.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$280.00
4785,7271,19,3,04-Oct-16,04-Oct-16,,0_4785_2016_10_4_1258.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4786,3864,19,3,04-Oct-16,04-Oct-16,,0_4786_2016_10_4_122423.pdf,$0.00,$0.00,$0.00,$0.00,$563.16,$563.16,"$2,202.00"
4787,7423,19,3,04-Oct-16,04-Oct-16,,0_4787_2016_10_4_12815.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4788,7466,19,3,04-Oct-16,04-Oct-16,,0_4788_2016_10_4_12946.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4789,6877,19,5,04-Oct-16,04-Oct-16,04-Oct-16,0_4789_2016_10_4_122631.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$25.00
4790,3419,19,3,04-Oct-16,04-Oct-16,,0_4790_2016_10_4_124158.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,700.00"
4791,4403,19,5,04-Oct-16,05-Oct-16,13-Apr-17,0_4791_2017_4_13_125458.pdf,"$1,705.97",$0.00,$0.00,$0.00,$0.00,"$1,705.97","$112,900.00"
4792,3131,19,3,04-Oct-16,04-Oct-16,,0_4792_2016_10_4_123946.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4793,7307,19,3,04-Oct-16,04-Oct-16,,0_4793_2016_10_4_12404.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4794,4124,19,3,04-Oct-16,04-Oct-16,,0_4794_2016_10_4_124925.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,500.00"
4795,4307,19,3,04-Oct-16,05-Oct-16,,0_4795_2016_10_5_114341.pdf,$195.00,$100.00,$0.00,$0.00,$266.45,$561.45,$0.00
4796,5756,19,3,04-Oct-16,04-Oct-16,,0_4796_2016_10_4_125557.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4797,4414,19,3,04-Oct-16,04-Oct-16,,0_4797_2016_10_4_16057.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00
4798,7322,19,3,04-Oct-16,05-Oct-16,,0_4798_2016_10_5_8539.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
4799,6958,19,1,04-Oct-16,,,,,,,,,,
4800,3960,19,3,04-Oct-16,04-Oct-16,,0_4800_2016_10_4_134355.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4801,3971,19,3,04-Oct-16,04-Oct-16,,0_4801_2016_10_4_143054.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00
4802,7328,19,3,04-Oct-16,05-Oct-16,,0_4802_2016_10_5_93832.pdf,$13.64,$0.00,$0.00,$0.00,$0.00,$13.64,$0.00
4803,3980,19,3,04-Oct-16,13-Oct-16,,0_4803_2016_10_13_114332.pdf,$488.57,$0.00,$0.00,$0.00,$0.00,$488.57,"$7,115.91"
4804,4146,19,3,04-Oct-16,04-Oct-16,,0_4804_2016_10_4_154719.pdf,$587.00,$0.00,$0.00,$0.00,$0.00,$587.00,"$5,950.00"
4805,4822,19,3,04-Oct-16,04-Oct-16,,0_4805_2016_10_4_135452.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4806,4164,19,3,04-Oct-16,04-Oct-16,,0_4806_2016_10_4_14013.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4807,6171,19,5,04-Oct-16,04-Oct-16,04-Oct-16,0_4807_2016_10_4_14913.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4808,4340,19,3,04-Oct-16,04-Oct-16,,0_4808_2016_10_4_143058.pdf,$0.00,$225.00,$0.00,$0.00,$0.00,$225.00,"$1,200.00"
4809,3463,19,3,04-Oct-16,05-Oct-16,,0_4809_2016_10_5_153644.pdf,$0.00,$0.00,$0.00,$0.00,$137.60,$137.60,"$22,700.00"
4810,3135,19,3,04-Oct-16,04-Oct-16,,0_4810_2016_10_4_144638.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4811,7434,19,3,04-Oct-16,04-Oct-16,,0_4811_2016_10_4_145649.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4812,7273,19,3,04-Oct-16,05-Oct-16,,0_4812_2016_10_5_214034.pdf,$884.14,$115.00,$0.00,$0.00,$425.00,"$1,424.14",$0.00
4813,4157,19,3,04-Oct-16,04-Oct-16,,0_4813_2016_10_4_154021.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$450.00
4814,5767,19,3,04-Oct-16,04-Oct-16,,0_4814_2016_10_4_15178.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4815,4157,17,3,04-Oct-16,04-Oct-16,,0_4815_2016_10_4_153057.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$600.00
4816,5073,19,3,04-Oct-16,04-Oct-16,,0_4816_2016_10_4_154139.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4817,4552,19,3,04-Oct-16,04-Oct-16,,0_4817_2016_10_4_162456.pdf,$207.55,$0.00,$0.00,$0.00,$0.00,$207.55,"$10,450.00"
4818,3140,19,3,04-Oct-16,05-Oct-16,,0_4818_2016_10_5_14203.pdf,$518.56,$0.00,$0.00,$0.00,$593.52,"$1,112.08","$3,117.00"
4819,7393,19,3,04-Oct-16,04-Oct-16,,0_4819_2016_10_4_154745.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4820,6188,19,3,04-Oct-16,17-Jan-17,,0_4820_2017_1_17_195837.pdf,$12.00,$0.00,$0.00,$0.00,$0.00,$12.00,$0.00
4821,3306,19,3,04-Oct-16,04-Oct-16,,0_4821_2016_10_4_16235.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4822,4560,19,3,04-Oct-16,04-Oct-16,,0_4822_2016_10_4_16134.pdf,$0.00,$149.85,$0.00,$0.00,$0.00,$149.85,"$1,450.00"
4823,7474,19,3,04-Oct-16,04-Oct-16,,0_4823_2016_10_4_155845.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4824,5744,19,1,04-Oct-16,,,,,,,,,,
4825,3668,19,3,04-Oct-16,04-Oct-16,,0_4825_2016_10_4_16257.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4826,3302,19,3,04-Oct-16,04-Oct-16,,0_4826_2016_10_4_16643.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4827,5744,17,1,04-Oct-16,,,,,,,,,,
4828,5744,16,1,04-Oct-16,,,,,,,,,,
4829,3819,19,3,04-Oct-16,04-Oct-16,,0_4829_2016_10_4_164918.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4830,4955,19,5,04-Oct-16,04-Oct-16,21-Jan-17,0_4830_2017_1_21_10940.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,500.00"
4831,5156,19,3,04-Oct-16,04-Oct-16,,0_4831_2016_10_4_17725.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4832,3985,19,3,04-Oct-16,04-Oct-16,,0_4832_2016_10_4_17284.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,500.00"
4833,3987,19,5,04-Oct-16,04-Oct-16,04-Oct-16,0_4833_2016_10_4_19013.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,250.00"
4834,3988,19,3,04-Oct-16,04-Oct-16,,0_4834_2016_10_4_17316.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
4835,4915,19,5,04-Oct-16,04-Oct-16,13-Oct-16,0_4835_2016_10_13_11459.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$37,500.00"
4836,3360,19,1,04-Oct-16,,,,,,,,,,
4837,7253,19,3,04-Oct-16,04-Oct-16,,0_4837_2016_10_4_20340.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,100.00"
4838,6191,19,3,04-Oct-16,04-Oct-16,,0_4838_2016_10_4_231243.pdf,"$1,550.44",$0.00,$0.00,$0.00,$0.00,"$1,550.44",$0.00
4839,5942,19,3,04-Oct-16,04-Oct-16,,0_4839_2016_10_4_211946.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4840,5973,19,3,04-Oct-16,05-Oct-16,,0_4840_2016_10_5_152737.pdf,$0.00,$0.00,$0.00,$0.00,"$6,400.00","$6,400.00",$0.00
4841,5861,19,3,04-Oct-16,04-Oct-16,,0_4841_2016_10_4_215114.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4842,4283,19,5,04-Oct-16,04-Oct-16,04-Oct-16,0_4842_2016_10_4_22234.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00
4843,5941,19,3,05-Oct-16,05-Oct-16,,0_4843_2016_10_5_0749.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4844,3203,19,3,05-Oct-16,05-Oct-16,,0_4844_2016_10_5_51146.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,375.00"
4845,3276,19,5,05-Oct-16,05-Oct-16,05-Oct-16,0_4845_2016_10_5_142046.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4846,4913,19,3,05-Oct-16,05-Oct-16,,0_4846_2016_10_5_81711.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4847,4381,19,3,05-Oct-16,05-Oct-16,,0_4847_2016_10_5_84712.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4848,6144,19,3,05-Oct-16,05-Oct-16,,0_4848_2016_10_5_83255.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4849,3853,19,3,05-Oct-16,05-Oct-16,,0_4849_2016_10_5_8363.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4850,3238,19,3,05-Oct-16,05-Oct-16,,0_4850_2016_10_5_85422.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4851,4449,19,3,05-Oct-16,05-Oct-16,,0_4851_2016_10_5_85454.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4852,4289,19,3,05-Oct-16,05-Oct-16,,0_4852_2016_10_5_85838.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4853,3534,19,3,05-Oct-16,05-Oct-16,,0_4853_2016_10_5_85915.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4854,4280,19,3,05-Oct-16,05-Oct-16,,0_4854_2016_10_5_9220.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4855,7349,19,3,05-Oct-16,05-Oct-16,,0_4855_2016_10_5_115412.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$160,000.00"
4856,7369,19,3,05-Oct-16,05-Oct-16,,0_4856_2016_10_5_9295.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00"
4857,4608,19,3,05-Oct-16,05-Oct-16,,0_4857_2016_10_5_92518.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4858,3287,19,3,05-Oct-16,05-Oct-16,,0_4858_2016_10_5_93122.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4859,3229,19,3,05-Oct-16,05-Oct-16,,0_4859_2016_10_5_113230.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
4860,4220,19,3,05-Oct-16,05-Oct-16,,0_4860_2016_10_5_93642.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4861,4160,19,5,05-Oct-16,05-Oct-16,05-Oct-16,0_4861_2016_10_5_94243.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4862,4914,19,3,05-Oct-16,05-Oct-16,,0_4862_2016_10_5_94517.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4863,3356,19,1,05-Oct-16,,,,,,,,,,
4864,3149,19,3,05-Oct-16,05-Oct-16,,0_4864_2016_10_5_94628.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4865,4069,19,3,05-Oct-16,05-Oct-16,,0_4865_2016_10_5_9472.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4866,4161,19,3,05-Oct-16,05-Oct-16,,0_4866_2016_10_5_10342.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4867,4161,13,1,05-Oct-16,,,,,,,,,,
4868,3513,19,3,05-Oct-16,05-Oct-16,,0_4868_2016_10_5_10274.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00
4869,4937,19,3,05-Oct-16,05-Oct-16,,0_4869_2016_10_5_9565.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4870,3136,19,5,05-Oct-16,05-Oct-16,10-Nov-16,0_4870_2016_11_10_122918.pdf,"$3,557.87",$0.00,$0.00,$0.00,$0.00,"$3,557.87","$57,609.15"
4871,4688,19,3,05-Oct-16,05-Oct-16,,0_4871_2016_10_5_103131.pdf,$240.48,$0.00,$0.00,$0.00,$168.55,$409.03,$0.00
4872,3299,19,3,05-Oct-16,05-Oct-16,,0_4872_2016_10_5_10158.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4873,3245,19,3,05-Oct-16,05-Oct-16,,0_4873_2016_10_5_104756.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,650.00"
4874,4450,19,3,05-Oct-16,05-Oct-16,,0_4874_2016_10_5_103426.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
